product_id,product_name,product_brand,site_category_lv1,site_category_lv2,num_reviews,sentiment_score
132444738,"Smartphone Motorola Moto G5S Plus Dual Chip Android 7.1.1 Nougat Tela 5.5"" Snapdragon 625 32GB 4G 13MP Câmera Dupla - Platinum",,Celulares e Smartphones,Smartphone,127,0.8267716535433071
132229131,"Smartphone Samsung Galaxy J5 Prime Dual Chip Android 6.0 Tela 5"" Quad-Core 1.4 GHz 32GB 4G Wi-Fi Câmera 13MP com Leitor de Digital - Rosa",,Celulares e Smartphones,Smartphone,121,0.8099173553719008
132381765,"Smart TV LED 43"" Samsung 43MU6100 UHD 4K HDR Premium com Conversor Digital 3 HDMI 2 USB 120Hz",,TV e Home Theater,TV,119,0.9243697478991597
132472827,Smart TV LED 32'' Semp Toshiba TCL 32L2600 HD com Conversor Digital 3 HDMI 2 USB Wi-Fi,,TV e Home Theater,TV,116,0.9310344827586207
132990587,Game God Of War - PS4,,Games,Playstation 4,110,0.2818181818181818
129542661,"Smartphone Samsung Galaxy On 7 Dual Chip Android 5.1 Tela 5.5"" 16GB 4G Câmera 13MP - Dourado",samsung,Celulares e Smartphones,Smartphone,108,0.9351851851851852
132569944,Notebook Samsung Essentials E35S Intel Core i3 4GB 1TB Tela LED HD 14'' Windows 10 Cinza - Samsung,,Informática,Notebook,105,0.8285714285714286
132380287,"Smartphone Samsung Galaxy J5 Pro Dual Chip Android 7.0 Tela 5,2"" Octa-Core 1.6 GHz 32GB 4G Câmera 13MP - Preto",,Celulares e Smartphones,Smartphone,104,0.8846153846153846
132439701,"Smart TV LED 39"" Philco PH39N86DSGW HD com Conversor Digital 3 HDMI 1 USB Wi-Fi Closed Caption e Sleep timer",,TV e Home Theater,TV,104,0.49038461538461536
132710709,"Smart TV LED 58"" Samsung 58mu6120 Ultra HD 4K com Conversor Digital Integrado 3 HDMI 2 USB Wi-Fi  Smart Tizen, Espelhamento de Tela",,TV e Home Theater,TV,104,0.8269230769230769
129542708,"Smartphone Samsung Galaxy J7 Prime Dual Chip Android Tela 5.5"" 32GB  4G Câmera 13MP - Preto",samsung,Celulares e Smartphones,Smartphone,103,0.9223300970873787
132532746,"Smartphone Samsung Galaxy J7 Pro Android 7.0 Tela 5.5"" Octa-Core 64GB 4G Wi-Fi Câmera 13MP - Dourado",,Celulares e Smartphones,Smartphone,100,0.87
132444771,"Smartphone Motorola Moto G 5s Plus Dual Chip Android 7.1.1 Nougat Tela 5.5"" Snapdragon 625 32GB 4G 13MP Câmera Dual Cam - Ouro rosa",,Celulares e Smartphones,Smartphone,99,0.9090909090909091
131765847,"Smart TV LED 49"" LG 49UJ6525 Com Conversor Digital 4 HDMI 2 USB Painel Ips, Hdr e Magic Mobile",lg,TV e Home Theater,TV,98,0.673469387755102
132221770,"Smartphone Motorola Moto Z2 Play Dual Chip Android 7.1.1 Nougat Tela 5,5"" Octa-Core 2.2 GHz 64GB Câmera 12MP - Platinum",motorola,Celulares e Smartphones,Smartphone,97,0.845360824742268
131664641,"Smartphone Samsung Galaxy J7 Prime Dual Chip Android 6.0 Tela 5.5"" Octa- Core 1.6 GHz 32GB 4G Câmera 13MP - Rosa",samsung,Celulares e Smartphones,Smartphone,93,0.8817204301075269
132569266,"Smartphone Motorola Moto X4 Dual Cam Android 7.0 Tela 5.2"" Octa-Core 32GB Wi Fi 4G Câmera 12MP - Preto",,Celulares e Smartphones,Smartphone,92,0.8913043478260869
127005968,Pipoqueira Elétrica Britania Pop Time VM,britania,Eletroportáteis,Pipoqueira,89,0.9325842696629213
131788803,"Smart TV LED 43"" LG 43UJ6525 Ultra HD 4K com Conversor Digital 4 HDMI 2 USB WebOS 3.5 Painel Ips HDR e Magic Mobile Connection",lg,TV e Home Theater,TV,89,0.9101123595505618
131857856,Balde Mop com Esfregão Giratório 360 + Refil Extra - at.home,at.home,Utilidades Domésticas,Material de Limpeza,89,0.9213483146067416
113048617,Cafeteira Elétrica Cadence Single CAF111 com 2 Xícaras - Vermelho,cadence,Eletroportáteis,Cafeteira,87,0.7701149425287356
125215742,Liquidificador Philco PH900 2L 12 Velocidades Vermelho - 900W,philco,Eletroportáteis,Liquidificador e Acessórios,85,0.8588235294117647
131765724,"Smartphone LG K10 Pro Dual Chip Android 7.0 Nougat Tela 5.7"" Octacore 32GB 4G Wi-Fi Câmera 13MP - Titânio",lg,Celulares e Smartphones,Smartphone,85,0.8705882352941177
127879075,Fritadeira Philco Air Fry Saúde Inox PH 3 Litros Vermelho,philco,Eletroportáteis,Fritadeira Elétrica,81,0.9012345679012346
132537782,"Smartphone Samsung Galaxy J7 Pro Android 7.0 Tela 5.5"" Octa-Core 64GB 4G Wi-Fi Câmera 13MP - Preto",,Celulares e Smartphones,Smartphone,81,0.8641975308641975
125768056,"Smartphone Samsung Galaxy J1 Mini Dual Chip Android 5.1 Tela 4"" 8GB 3G Wi-Fi Câmera 5MP - Dourado",samsung,Celulares e Smartphones,Smartphone,78,0.782051282051282
131665660,"Smartphone Samsung Galaxy J2 Prime TV Dual Chip Android 6.0 Tela 5"" Quad-Core 1.4 GHz 16GB 4G Câmera 5MP - Dourado",samsung,Celulares e Smartphones,Smartphone,76,0.9868421052631579
131657512,"Smartphone Samsung Galaxy J2 Prime TV Dual Chip Android 6.0 Tela 5"" Quad-Core 1.4 GHz 16GB 4G Cãmera 8MP Rosa",samsung,Celulares e Smartphones,Smartphone,73,0.958904109589041
132276640,"Smartphone Samsung Galaxy J5 Prime Dual Chip Android 6.0 Tela 5"" Quad-Core 1.4 GHz 32GB 4G Wi-Fi Câmera 13MP com Leitor de Digital - Preto",,Celulares e Smartphones,Smartphone,73,0.9041095890410958
131471591,"Smart TV LED 40"" Toshiba 40L2600 Full HD com Conversor Digital 3 HDMI 2 USB Wi-Fi 60Hz - Preta",semp toshiba,TV e Home Theater,TV,71,0.8591549295774648
131157788,"Smartphone LG K10 Novo Dual Chip Android 7.0 Tela 5,3"" 32GB 4G 13MP - Titânio",lg,Celulares e Smartphones,Smartphone,70,0.8857142857142857
131756641,"Smartphone Lg K10 Power Dual Chip Android Tela 5,5"" Octacore Android 7.0 Nougat 32GB 4G Wi-Fi Câmera 13MP - Dourado",lg,Celulares e Smartphones,Smartphone,69,0.855072463768116
17746569,Motor Chevrolet Performance 572 Completo 720hp Deluxe,,Automotivo,,67,0.835820895522388
119371001,Kit Aparador de Pelos Philips Multigroom QG3339/15 Bateria Recarregável 12W,philips,Beleza e Perfumaria,Barbearia,65,0.9384615384615385
131157729,"Smartphone LG K10 Novo Dual Chip Android 7.0 Tela 5,3"" 32GB 4G 13MP - Preto",lg,Celulares e Smartphones,Smartphone,64,0.796875
132475745,"Tablet Samsung Galaxy Tab A T280 8GB Wi-Fi Tela 7"" Android Quad-Core - Preto",,Informática,Tablet e iPad,64,0.84375
132569282,"Smartphone Motorola Moto X4 Dual Cam Android 7.0 Tela 5.2"" Octa-Core 32GB Wi-Fi 4G Câmera 12MP - Azul Topázio",,Celulares e Smartphones,Smartphone,64,0.875
7408885,Purificador de Água Consul CPC30AB Branco,consul,Eletroportáteis,Bebedouro e Purificador de Água,64,0.921875
116796362,Micro-ondas Consul CM020 20 Litros Cinza Espelhado,consul,Eletrodomésticos,Micro-ondas,63,0.873015873015873
132177650,"Smartphone LG K10 Pro Dual Chip Android 7.0 Tela 5.7"" Octacore 1.5 Ghz 32GB 4G Câmera 13MP - Dourado",lg,Celulares e Smartphones,Smartphone,63,0.8253968253968254
127743039,Jogo de Panelas Tramontina Paris 7 Peças Cereja Alumínio,tramontina,Utilidades Domésticas,Panelas,62,0.9193548387096774
132381829,"Smart TV LED 49"" Samsung 49MU6100 UHD 4K HDR Premium com Conversor Digital 3 HDMI 2 USB 120Hz",,TV e Home Theater,TV,60,0.8166666666666667
128722774,"Smartphone Samsung Galaxy A9 Dual Chip Android 6.0 Tela 6"" Octa-Core 1.8 Ghz 32GB 4G Câmera 16MP - Dourado",samsung,Celulares e Smartphones,Smartphone,59,0.864406779661017
132126406,"Smart TV LED 43"" LG 43lj5500 Full HD com Conversor Digital Wi-Fi integrado 1 USB 2 HDMI  Com Webos 3.5 Sistema de Som Virtual Surround Plus",lg,TV e Home Theater,TV,59,0.847457627118644
132532720,"Smartphone Samsung Galaxy J7 Pro Android 7.0 Tela 5.5"" Octa-Core 64GB 4G Wi-Fi Câmera 13MP - Azul",,Celulares e Smartphones,Smartphone,58,0.8448275862068966
125916485,"Smartphone Samsung Galaxy S7 Android 6.0 Tela 5.1"" 32GB 4G Câmera 12MP - Preto",samsung,Celulares e Smartphones,Smartphone,57,0.8070175438596491
128682792,"Smartphone Samsung Galaxy A9 Dual Chip Android 6.0 Tela 6"" Octa-Core 1.8 Ghz 32GB 4G Câmera 16MP - Preto",samsung,Celulares e Smartphones,Smartphone,57,0.8771929824561403
132568706,Mop Giratório Fit - Flashlimp,,Utilidades Domésticas,Material de Limpeza,57,0.8070175438596491
7142158,Aspirador de Pó Britânia Dust Off 2 em 1 - Preto,britania,Eletroportáteis,Aspirador e Vassoura Elétrica,57,0.9298245614035088
124488474,HD Externo Portátil Seagate Expansion 1TB USB 3.0,seagate,Informática e Acessórios,HD Externo,56,0.7678571428571429
132220822,"Smartphone Motorola Moto Z2 Play Dual Chip Android 7.1.1 Nougat Tela 5,5"" Octa-Core 2.2 GHz 64GB Câmera 12MP - Ouro",motorola,Celulares e Smartphones,Smartphone,56,0.8928571428571429
132386144,"Smart TV LED Curva 49"" Samsung 49MU6300 UHD 4k com Conversor Digital 3 HDMI 2 USB Espelhamento de Tela - Preta",,TV e Home Theater,TV,54,0.8518518518518519
133453185,"Smartphone Motorola Moto G6 Plus Dual Chip Android Oreo - 8.0 Tela 5.9"" Octa-Core 2.2 GHz 64GB 4G Câmera 12 + 5MP (Dual Traseira) - Índigo",,Celulares e Smartphones,Smartphone,54,0.46296296296296297
125768072,"Smartphone Samsung Galaxy J1 Mini Dual Chip Android 5.1 Tela 4"" 8GB 3G Wi-Fi Câmera 5MP - Preto",samsung,Celulares e Smartphones,Smartphone,53,0.9056603773584906
122606086,"Panela de Pressão Tramontina Vancouver 4,5 Litros Alumínio",tramontina,Utilidades Domésticas,Panelas,50,0.94
125856540,"Processador All in One 1,2L + Liquidificador 1,5L + Espremedor de frutas 800W - Philco",philco,Eletroportáteis,Mixer e Processador de Alimentos,50,0.78
132538304,"Notebook Essentials E25s Intel Celeron Dual Core 4GB 500GB Tela LED HD 14"" Windows 10 Preto - Samsung",,Informática,Notebook,50,0.84
132733871,Lavadora de Roupas Brastemp 11kg BWK11 - Branco,,Eletrodomésticos,Máquina de Lavar e Tanquinho,50,0.96
132126342,"Smart TV LED  32"" LG 32LJ600B  HD  com Conversor Digital Wi-Fi integrado 1 USB 2 HDMI  webOS 3.5 Sistema de Som Virtual Surround Plus",lg,TV e Home Theater,TV,48,0.875
132429722,"Smart TV LED 42"" Philco PH42F10DSGWA Full HD com Conversor Digital 2 HDMI 2 USB Wi-Fi Sleep timer 60Hz Preta",,TV e Home Theater,TV,48,0.6875
132472966,"Smart TV LED 49"" Philco PH49F30DSGWA Full HD com Conversor Digital 2 HDMI 2 USB Wi-Fi",,TV e Home Theater,TV,48,0.625
125053376,Processador de Alimentos Philips Viva Preto e Vermelho RI7632 3 em 1 com 2 velocidades e Pulsar - 650W,philips walita,Eletroportáteis,Mixer e Processador de Alimentos,47,0.8936170212765957
23155828,"Marreta Oitavada Cube 2,5kg - Tramontina Pro",,Ferramentas e Jardim,Ferramentas Manuais,47,0.9574468085106383
119465323,Cafeteira Expresso Arno Nescafé Dolce Gusto Mini Me 15 Bar Automática - Preto,arno,Eletroportáteis,Cafeteira,46,0.8913043478260869
131778120,"Smartphone LG K10 Power Dual Chip Android 7.0 Tela 5,5"" Octacore 32GB 4G Wi-Fi Câmera 13MP - Índigo",lg,Celulares e Smartphones,Smartphone,46,0.9130434782608695
131782866,"Smartphone LG K10 Power Dual Chip Android 7.0 Tela 5,5"" Octacore 32GB 4G Wi-Fi Câmera 13MP - Titânio",lg,Celulares e Smartphones,Smartphone,46,0.8478260869565217
24209864,Purificador De Água Electrolux Branco Pe11b Bivolt Com Painel Touch,,Eletroportáteis,Bebedouro e Purificador de Água,46,0.6739130434782609
23250832,Fraldas Huggies Turma Da Mônica Soft Touch M 46un.,,Bebês,Higiene e Saúde,44,1.0
111042393,Conjunto de Panelas Tramontina Versalhes Alumínio Antiaderente 5 Peças,tramontina,Utilidades Domésticas,Panelas,43,0.9534883720930233
122423909,HD Externo Portátil Seagate Expansion 2TB USB 3.0 Preto,seagate,Informática e Acessórios,HD Externo,43,0.8372093023255814
132768193,"Smart TV LED 55"" Philco PH55A17DSGWA4k Ultra HD 4k com Conversor Digital 3 HDMI 2 USB Wi-Fi Sleep timer e Closed Caption 60Hz - Preta",,TV e Home Theater,TV,43,0.3488372093023256
132127601,"Smart TV LED Philips 43"" 43pfg5102/78 com Conversor Digital Wi-Fi integrado 2 USB 3 HDMI",philips,TV e Home Theater,TV,42,0.7380952380952381
110757661,Mixer Britânia Mixer e Triturador de Alimentos 2 Preto 200W 2 Velocidades 1 Batedor 1 Mixer com Recipiente e Copo,britania,Eletroportáteis,Mixer e Processador de Alimentos,41,0.926829268292683
121825341,Bebedouro de Água Cadence Pure Vità Elegant BEB101 Branco,cadence,Eletroportáteis,Bebedouro e Purificador de Água,41,0.7804878048780488
130788449,Escova Soft Brush 1000W - Philco,philco,Beleza e Perfumaria,Aparelhos elétricos para cabelo,41,0.8536585365853658
131157761,"Smartphone LG K10 Novo Dual Chip Android 7.0 Tela 5,3"" 32GB 4G 13MP - Dourado",lg,Celulares e Smartphones,Smartphone,41,0.8048780487804879
132215960,"Smartphone Motorola Moto C Plus Dual Chip Android 7.0 Nougat Tela 5"" Quad-Core 1.3GHz 8GB 4G Câmera 8MP - Ouro",,Celulares e Smartphones,Smartphone,41,0.7073170731707317
111586438,Depilador Elétrico Philips Satinelle HP6403/30,philips,Beleza e Perfumaria,Depilação,40,0.95
21763955,Balança Digital Eletrônica De Precisão Sf-400 Até 10kg Cozinha,,Utilidades Domésticas,Balança de Cozinha,40,0.65
122156345,Cafeteira Expresso Arno Nescafé Dolce Gusto Mini Me 15 Bar Automática - Vermelha,arno,Eletroportáteis,Cafeteira,39,0.9743589743589743
132370265,"Smart TV LED 50"" Philips 50PUG6102/78 UHD 4K com Conversor Digital 4 HDMI 2 USB Wi-fi 60hz - Preta",,TV e Home Theater,TV,39,0.6666666666666666
132580828,"Smartphone Asus Zenfone 4 Max Dual Chip Android 7 Tela 5.5"" Snapdragon 16GB 4G Wi-Fi Câmera Dual Traseira 13 + 5MP Frontal 8MP - Preto",,Celulares e Smartphones,Smartphone,39,0.7692307692307693
16062770,Prancha Chapinha Nano Titanium 450 °F,,Beleza e Perfumaria,Cabelo,39,0.41025641025641024
22562178,Copo Acrílico Com Canudo 500ml Rocie,,Utilidades Domésticas,"Copos, Taças e Canecas",39,0.8205128205128205
129543954,"Smartphone Samsung Galaxy On 7 Dual Chip Android 5.1 Tela 5.5"" 16GB 4G Câmera 13MP - Preto",samsung,Celulares e Smartphones,Smartphone,38,0.8421052631578947
6942227,Faqueiro Inox Tramontina Búzios 24 Peças,tramontina,Utilidades Domésticas,Pratos e Talheres,38,0.9210526315789473
132368641,Game FIFA 18 - Xbox 360,,Games,Xbox 360,37,0.8648648648648649
132538283,"Notebook Samsung Expert X23 Intel Core I5 8GB (GeForce 910M de 2GB) 1TB Tela 15,6'' LED HD Windows 10 - Preto",,Informática,Notebook,37,0.8918918918918919
132700703,Jogo de Panelas Euro Home Ágatha Colors 5 Peças - Vermelha,,Utilidades Domésticas,Panelas,37,0.2972972972972973
25487603,Câmera Wireless Ip Hd720p Noturna Sensor Infravermelho Wifi,,Casa e Construção,Segurança,37,0.6486486486486487
111966764,Kit 2 Travesseiros 45x65cm 100% Penas de Ganso - Daune,daune,"Cama, Mesa e Banho",Travesseiros,36,0.7777777777777778
7503466,Secador de Cabelo Taiff Tourmaline Ion Cerâmica Preto - 2000W,taiff,Beleza e Perfumaria,Cabelo,36,0.9722222222222222
131570644,Boneca Baby Alive Cuida de Mim Loira C2691 - Hasbro,hasbro,Brinquedos,Bonecas,35,1.0
132769701,"Smart TV LED 32"" Philco PTV32E20DSGWA HD com Conversor Digital 2 HDMI 1 USB Wi-Fi Midiacast 60Hz - Preta",,TV e Home Theater,TV,35,0.7142857142857143
132898916,"Smart TV LED 49"" Samsung 49J5200 Full HD com Conversor Digial 2 HDMI 1 USB Wi-Fi Screen Mirroring e Connect Share Movie",,TV e Home Theater,TV,35,0.8285714285714286
7112342,Geladeira / Refrigerador Brastemp Frost Free Clean BRM39 352L Branco,brastemp,Eletrodomésticos,Geladeira / Refrigerador,35,0.8571428571428571
125719140,"TV LED 16"" Philco PH16D10D HD com Conversor Digital 1 HDMI 1 USB Sleep timer e Closed Caption",philco,TV e Home Theater,TV,34,0.6764705882352942
131777741,"Smart TV LED 55"" LG Ultra HD 4K 55UJ6545 com Conversor Digital 4HDMI 2 USB Painel Ips Hdr e Magic Mobile Connection",lg,TV e Home Theater,TV,34,0.7647058823529411
126831715,Google Chromecast 2,google,Informática e Acessórios,,33,0.9696969696969697
132620869,"Notebook Acer A515-51-55QD Intel Core I5 4GB 1TB Tela LED 15.6"" Windows 10 - Preto",,Informática,Notebook,33,0.8787878787878788
14001525,Copo Com Canudo Minions - Plasútil,,Utilidades Domésticas,"Copos, Taças e Canecas",33,0.7575757575757576
128721018,"Smartphone LG X Power  Dual Chip Android 6.0 Tela 5.3"" 16GB 4G Câmera 13MP - Azul Escuro",lg,Celulares e Smartphones,Smartphone,32,0.96875
131234763,"Chaleira Elétrica Cadence Thermal CEL370 1,7L Preta - 1850W",,Eletroportáteis,Chaleira Elétrica,32,0.9375
111847811,Mixer Philips Walita Linha Viva Black RI1366/0,philips walita,Eletroportáteis,Mixer e Processador de Alimentos,31,0.9354838709677419
125633434,"Smartphone Samsung Galaxy J1 2016 Dual Chip Android 5.1 Tela 4.5"" 8GB Wi-Fi 3G Câmera 5MP - Dourado",samsung,Celulares e Smartphones,Smartphone,31,0.8387096774193549
131657539,"Smartphone Samsung Galaxy J2 Prime TV Dual Chip Android 6.0 Tela 5"" Quad-Core 1.4 GHz 16GB 4G Câmera 8MP - Preto",samsung,Celulares e Smartphones,Smartphone,31,0.9354838709677419
132113648,"Notebook Dell Inspiron i15-5566-A10P Intel Core 6 i3 4GB 1TB Tela LED 15.6"" Windows 10 - Preto",dell,Informática,Notebook,31,0.7096774193548387
132647720,Aspirador de Pó Philco Rapid1100 Turbo 2 em 1 Preto - 1100W,,Eletroportáteis,Aspirador e Vassoura Elétrica,31,0.8709677419354839
18204207,Carregador Portátil Slim 10000mah Powerbank Pineng Pn-951 Com 2 Usb Original  Cor Preto,,Celulares e Smartphones,Acessórios para Celular,31,0.7419354838709677
18596056,Chapinha Prancha Profissional Nano Titanium 1 1/4 Até 450ºF - Bivolt,,Beleza e Perfumaria,Cabelo,31,0.5483870967741935
26673479,Smartphone Motorola Moto C Xt1750 Dual Sim Tela 5.0 8gb 5mp/2mp - Branco,,Celulares e Smartphones,Smartphone,31,0.3225806451612903
29302228,Conjunto de Panelas Antiaderente Turim 10 Peças Vermelha Tramontina,,Utilidades Domésticas,Panelas,31,0.9032258064516129
118419392,Micro-ondas Brastemp Ative! BMJ38 38 Litros Inox,brastemp,Eletrodomésticos,Micro-ondas,30,0.8333333333333334
123403301,HD Externo Portátil WD Elements 1TB USB 3.0,western digital,Informática e Acessórios,HD Externo,30,0.7333333333333333
132481723,"Smart TV LED 55"" Philco PH55A17DSGWA Full HD com Conversor Digital 3 HDMI 2 USB Wi-Fi",,TV e Home Theater,TV,30,0.43333333333333335
132581775,"Smartphone Asus Zenfone 4 Selfie Dual Chip Android 7 Tela 5.5"" Snapdragon 64GB 4G Câmera Traseira 16MP Dual Frontal 20MP + 8MP - Preto",,Celulares e Smartphones,Smartphone,30,0.8666666666666667
113022329,Panela de Pressão Elétrica Philips Walita Daily 5L com Timer,philips walita,Eletroportáteis,Panela Elétrica,29,0.7931034482758621
113174007,Secador Infinity 2500 SC-12 Preto / Vermelho  - Mondial,mondial,Beleza e Perfumaria,Aparelhos elétricos para cabelo,29,0.9655172413793104
116286178,Purificador de Água Electrolux PE10B Branco Bivolt,electrolux,Eletroportáteis,Bebedouro e Purificador de Água,29,0.6551724137931034
121824196,Mixer Cadence Fast Blend Colors 2 Velocidades Vermelho - 170W,cadence,Eletroportáteis,Mixer e Processador de Alimentos,29,0.8275862068965517
125053341,Processador de Alimentos Philips Viva Preto RI7630 com 2 velocidades e Pulsar - 600W,philips walita,Eletroportáteis,Mixer e Processador de Alimentos,29,0.9655172413793104
132128903,"Smart TV LED 49"" LG 49LJ5500  Full HD Conversor Digital Wi-Fi integrado  1 USB 2 HDMI webOS 3.5 Sistema de Som Virtual Surround Plus",lg,TV e Home Theater,TV,29,0.7586206896551724
132207708,"Smartphone Motorola Moto E4 Dual Chip Android 7.1.1 Nougat Tela 5"" Quad-Core 1.3GHz 16GB 4G Câmera 8MP - Titanium",motorola,Celulares e Smartphones,Smartphone,29,0.7241379310344828
132846809,"Smart TV LED Android 40"" Philco PTV40E20DSGWA Full HD com Conversor Digital 2 HDMI 1 USB Wi-Fi 60hz - Preta",,TV e Home Theater,TV,29,0.5517241379310345
111903940,Aspirador Vertical Elétrico - AP-10 - Mondial,mondial,Eletroportáteis,Aspirador e Vassoura Elétrica,28,0.9285714285714286
125628846,"Smart TV LED 43"" Samsung 43j5200 Full HD Conversor Digital 2 HDMI 1 USB - Preto",samsung,TV e Home Theater,TV,28,0.8214285714285714
127533251,Conjunto de Assadeiras de Vidro 10 Peças - Nadir Figueiredo,,Utilidades Domésticas,"Bandejas, Assadeiras e Réchaud",28,1.0
132164795,"Notebook Samsung Essentials E34 Intel Core i3 4GB 1TB Tela LED FULL HD 15.6"" Windows 10 - Preto",samsung,Informática,Notebook,28,0.7857142857142857
132381386,"Notebook Lenovo Ideapad 320 Intel® Core i5-7200u 8GB 1TB Tela 15,6"" Windows 10 - Prata",,Informática,Notebook,28,0.9285714285714286
132732705,"TV LED 20"" Philco PH20M91D HD Conversor Digital Integrado 1 HDMI 1 USB",,TV e Home Theater,TV,28,0.8571428571428571
29562349,Camera Lampada Led Wifi IP HD Panoramica Única 360º Espião,,Casa e Construção,Segurança,28,0.4642857142857143
113150136,Game Grand Theft Auto V - Xbox 360,t2,Games,Xbox 360,27,0.7407407407407407
124946041,Cafeteira Elétrica Philco PH14TEMP 700ml Metal Preto e Inox,philco,Eletroportáteis,Chaleira Elétrica,27,0.9629629629629629
129555390,"Smartphone Asus Zenfone 3 Max Dual Chip Android 6 Tela 5.2"" 16GB 4G Câmera 13MP - Cinza Escuro",asus,Celulares e Smartphones,Smartphone,27,0.5925925925925926
132399201,Game Pro Evolution Soccer 2018 - Xbox360,,Games,Xbox 360,27,0.8148148148148148
13357821,Conjunto 8 Copos Munich Cerveja 300ml - Nadir Figueiredo,,Utilidades Domésticas,"Copos, Taças e Canecas",27,0.7407407407407407
24239190,"Mochila Para Notebook Dell Professional 15,6"" Preto",,Malas e Acessórios,Mochilas,27,0.9629629629629629
7344160,Purificador de Água Polar WP1000A WP2000A Eletrônico Prata,polar,Eletroportáteis,Bebedouro e Purificador de Água,27,0.3333333333333333
11036748,Bandeja De Isopor Branca Hf-0 Hamburgueira Com 400 Unidades Fibraform,,Papelaria,Artigos de Festas,26,0.9615384615384616
125053405,Processador de Alimentos Philips Viva Branco e Dourado RI7636 com 2 velocidades - 750W,philips walita,Eletroportáteis,Mixer e Processador de Alimentos,26,1.0
125916696,"Smartphone Samsung Galaxy S7 Android 6.0 Tela 5.1"" 32GB 4G Câmera 12MP - Prata",samsung,Celulares e Smartphones,Smartphone,26,0.9230769230769231
129543971,"Fritadeira Sem Óleo Britânia Air Fry Pro Saúde 3,2 Litros Preta - 1400w",britania,Eletroportáteis,Fritadeira Elétrica,26,0.9230769230769231
130921502,"Smartphone Samsung Galaxy A5 Dual Chip Android 6.0 Tela 5.2"" Octa-Core 1.9GHz 32GB 4G Câmera 16MP - Preto",samsung,Celulares e Smartphones,Smartphone,26,0.9230769230769231
131231933,"Cafeteira Elétrica Cadence Urban Compact CAF300 0,6L com Jarra de Vidro - Vermelha",cadence,Eletroportáteis,Cafeteira,26,0.8461538461538461
131349704,"Smartphone Moto G 5 Dual Chip Android 7.0 Tela 5"" 32GB 4G Câmera 13MP - Platinum",motorola,Celulares e Smartphones,Smartphone,26,0.6923076923076923
132221753,"Smartphone Motorola Moto Z2 Play - Power Edition Dual Chip Android 7.1.1 Nougat Tela 5,5"" Octa-Core 2.2 GHz 64GB Câmera 12MP - Platinum",motorola,Celulares e Smartphones,Smartphone,26,0.9230769230769231
113173979,Escova Rotativa Tourmaline Infinity Ion ER-03 - Mondial,mondial,Beleza e Perfumaria,Aparelhos elétricos para cabelo,25,0.68
125911887,"Smartphone Samsung Galaxy S7 Android 6.0 Tela 5.1"" 32GB 4G Câmera 12MP - Dourado",samsung,Celulares e Smartphones,Smartphone,25,0.84
129555980,"Smartphone Asus Zenfone 3 Dual Chip Android 6 Tela 5.5"" 64GB 4G Câmera 16MP - Dourado",asus,Celulares e Smartphones,Smartphone,25,0.84
129591796,Máquina de Cortar Cabelo Wahl Home Cut Basic,wahl,Beleza e Perfumaria,Barbearia,25,0.68
